underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
VXX,25.61,*,VXX161223C00043500,,call,12/23/2016,12/16/2016,43.5,0.01,0,0.01,0,52,1.4709,0.0062,0.3363,-0.6539,0.0622,
VXX,25.61,*,VXX161223C00044000,,call,12/23/2016,12/16/2016,44,0.01,0,0.01,0,109,1.5015,0.0062,0.3295,-0.6675,0.0622,
VXX,25.61,*,VXX161223C00045000,,call,12/23/2016,12/16/2016,45,0.01,0,0.01,0,287,1.5564,0.0061,0.3111,-0.6772,0.0609,
VXX,25.61,*,VXX161223C00046000,,call,12/23/2016,12/16/2016,46,0.19,0,0.01,0,120,1.6052,0.0058,0.2898,-0.6709,0.0585,
VXX,25.61,*,VXX161223C00047000,,call,12/23/2016,12/16/2016,47,0.05,0,0.01,0,1059,1.6571,0.0057,0.2753,-0.6793,0.0573,
VXX,25.61,*,VXX161223C00048000,,call,12/23/2016,12/16/2016,48,0.01,0,0.01,0,99,1.709,0.0056,0.2636,-0.6917,0.0566,
VXX,25.61,*,VXX161223C00049000,,call,12/23/2016,12/16/2016,49,0.07,0,0.01,0,102,1.7578,0.0055,0.2513,-0.6978,0.0555,
VXX,25.61,*,VXX161223C00050000,,call,12/23/2016,12/16/2016,50,0.01,0,0.01,0,938,1.8005,0.0052,0.2363,-0.6882,0.0535,
VXX,25.61,*,VXX161223C00051000,,call,12/23/2016,12/16/2016,51,0.01,0,0.01,0,340,1.8494,0.0052,0.2282,-0.7013,0.053,
VXX,25.61,*,VXX161223C00052000,,call,12/23/2016,12/16/2016,52,0.02,0,0.01,0,506,1.8921,0.005,0.2171,-0.6985,0.0516,
VXX,25.61,*,VXX161223C00053000,,call,12/23/2016,12/16/2016,53,0.1,0,0.01,0,23,1.9348,0.0049,0.2078,-0.6989,0.0505,
VXX,25.61,*,VXX161223C00054000,,call,12/23/2016,12/16/2016,54,0.06,0,0.01,0,108,1.9775,0.0048,0.1998,-0.7021,0.0497,
VXX,25.61,*,VXX161223C00055000,,call,12/23/2016,12/16/2016,55,0.09,0,0.01,0,122,2.0203,0.0048,0.1931,-0.708,0.049,
VXX,25.61,*,VXX161223C00056000,,call,12/23/2016,12/16/2016,56,0.01,0,0.01,0,195,2.063,0.0047,0.1873,-0.7164,0.0486,
VXX,25.61,*,VXX161223C00057000,,call,12/23/2016,12/16/2016,57,0.26,0,0.01,0,3,2.1057,0.0047,0.1825,-0.7271,0.0483,
VXX,25.61,*,VXX161223C00058000,,call,12/23/2016,12/16/2016,58,0.05,0,0.01,0,39,2.1423,0.0046,0.1751,-0.7222,0.0472,
VXX,25.61,*,VXX161223C00059000,,call,12/23/2016,12/16/2016,59,0.03,0,0.01,0,4,2.179,0.0045,0.1687,-0.7197,0.0462,
VXX,25.61,*,VXX161223C00060000,,call,12/23/2016,12/16/2016,60,0.01,0,0.01,0,76,2.2217,0.0045,0.1661,-0.7368,0.0464,
VXX,25.61,*,VXX161223C00061000,,call,12/23/2016,12/16/2016,61,0.05,0,0.01,0,16,2.2583,0.0044,0.1611,-0.7383,0.0457,
VXX,25.61,*,VXX161223C00062000,,call,12/23/2016,12/16/2016,62,0.01,0,0.01,0,67,2.2949,0.0043,0.1567,-0.7418,0.0452,
VXX,25.61,*,VXX161223C00063000,,call,12/23/2016,12/16/2016,63,0.04,0,0.01,0,9,2.3315,0.0043,0.1529,-0.747,0.0448,
VXX,25.61,*,VXX161223C00064000,,call,12/23/2016,12/16/2016,64,0.04,0,0.01,0,6,2.3621,0.0042,0.147,-0.7371,0.0436,
VXX,25.61,*,VXX161223C00065000,,call,12/23/2016,12/16/2016,65,0.02,0,0.01,0,209,2.3987,0.0042,0.1443,-0.7458,0.0435,
VXX,25.61,*,VXX161223C00066000,,call,12/23/2016,12/16/2016,66,0.03,0,0.01,0,27,2.4292,0.0041,0.1394,-0.7394,0.0426,
VXX,25.61,*,VXX161223C00067000,,call,12/23/2016,12/16/2016,67,0.03,0,0.01,0,109,2.4658,0.0041,0.1375,-0.7511,0.0426,
VXX,25.61,*,VXX161223C00068000,,call,12/23/2016,12/16/2016,68,0.03,0,0.01,0,143,2.4963,0.004,0.1335,-0.7478,0.0419,
VXX,25.61,*,VXX161223C00069000,,call,12/23/2016,12/16/2016,69,0,0,0.01,0,69,2.5269,0.0039,0.13,-0.7459,0.0413,
VXX,25.61,*,VXX161223C00070000,,call,12/23/2016,12/16/2016,70,0.01,0,0.01,0,30,2.5635,0.004,0.129,-0.7617,0.0416,
VXX,25.61,*,VXX161223C00071000,,call,12/23/2016,12/16/2016,71,0.02,0,0.01,0,235,2.594,0.0039,0.1261,-0.7625,0.0411,
VXX,25.61,*,VXX161223C00072000,,call,12/23/2016,12/16/2016,72,0.02,0,0.01,0,17,2.6245,0.0039,0.1235,-0.7646,0.0407,
VXX,25.61,*,VXX161223C00073000,,call,12/23/2016,12/16/2016,73,0.02,0,0.01,0,88,2.655,0.0038,0.1212,-0.7679,0.0405,
VXX,25.61,*,VXX161223C00074000,,call,12/23/2016,12/16/2016,74,0.02,0,0.01,0,0,2.6855,0.0038,0.1192,-0.7724,0.0402,
VXX,25.61,*,VXX161223P00013000,,put,12/23/2016,12/16/2016,13,0,0,0.01,0,0,1.9653,-0.0043,0.181,-0.628,0.0447,
VXX,25.61,*,VXX161223P00013500,,put,12/23/2016,12/16/2016,13.5,0,0,0.01,0,0,1.8616,-0.0045,0.1986,-0.6182,0.0465,
VXX,25.61,*,VXX161223P00014000,,put,12/23/2016,12/16/2016,14,0,0,0.01,0,0,1.7639,-0.0047,0.2197,-0.6141,0.0487,
VXX,25.61,*,VXX161223P00014500,,put,12/23/2016,12/16/2016,14.5,0,0,0.01,0,0,1.6724,-0.005,0.2456,-0.6171,0.0516,
VXX,25.61,*,VXX161223P00015000,,put,12/23/2016,12/16/2016,15,0,0,0.01,0,0,1.5808,-0.0053,0.2728,-0.6123,0.0542,
VXX,25.61,*,VXX161223P00015500,,put,12/23/2016,12/16/2016,15.5,0,0,0.01,0,0,1.4893,-0.0056,0.3009,-0.5994,0.0563,
VXX,25.61,*,VXX161223P00016000,,put,12/23/2016,12/16/2016,16,0,0,0.01,0,0,1.4038,-0.0059,0.3366,-0.5959,0.0594,
VXX,25.61,*,VXX161223P00016500,,put,12/23/2016,12/16/2016,16.5,0,0,0.01,0,0,1.3184,-0.0062,0.3746,-0.5849,0.0621,
VXX,25.61,*,VXX161223P00017000,,put,12/23/2016,12/16/2016,17,0,0,0.01,0,0,1.239,-0.0067,0.4245,-0.5853,0.0661,
VXX,25.61,*,VXX161223P00017500,,put,12/23/2016,12/16/2016,17.5,0,0,0.01,0,0,1.1597,-0.0071,0.4795,-0.5792,0.0699,
VXX,25.61,*,VXX161223P00018000,,put,12/23/2016,12/16/2016,18,0,0,0.01,0,0,1.0803,-0.0075,0.54,-0.5661,0.0733,
VXX,25.61,*,VXX161223P00018500,,put,12/23/2016,12/16/2016,18.5,0,0,0.01,0,0,1.0071,-0.0081,0.623,-0.5675,0.0788,
VXX,25.61,*,VXX161223P00019000,,put,12/23/2016,12/16/2016,19,0,0,0.01,0,0,0.9338,-0.0088,0.7189,-0.5631,0.0844,
VXX,25.61,*,VXX161223P00019500,,put,12/23/2016,12/16/2016,19.5,0.01,0,0.01,0,10,0.8606,-0.0094,0.8306,-0.5525,0.0898,
VXX,25.61,*,VXX161223P00020000,,put,12/23/2016,12/16/2016,20,0.03,0,0.01,0,5,0.7874,-0.0101,0.9613,-0.5352,0.0951,
VXX,25.61,*,VXX161223P00020500,,put,12/23/2016,12/16/2016,20.5,0,0,0.01,0,0,0.7187,-0.0111,1.1447,-0.531,0.1034,
VXX,25.61,*,VXX161223P00021000,,put,12/23/2016,12/16/2016,21,0.01,0,0.01,0,11,0.65,-0.0122,1.3739,-0.5214,0.1122,
VXX,25.61,*,VXX161223P00021500,,put,12/23/2016,12/16/2016,21.5,0.01,0,0.01,0,196,0.5829,-0.0136,1.6833,-0.5136,0.1233,
VXX,25.61,*,VXX161223P00022000,,put,12/23/2016,12/16/2016,22,0.01,0,0.01,0,350,0.5157,-0.0152,2.0962,-0.5007,0.1359,
VXX,25.61,*,VXX161223P00022500,,put,12/23/2016,12/16/2016,22.5,0.01,0,0.01,170,957,0.4486,-0.0171,2.6702,-0.4825,0.1505,
VXX,25.61,*,VXX161223P00023000,,put,12/23/2016,12/16/2016,23,0.01,0,0.02,170,993,0.4288,-0.0328,4.8162,-0.7949,0.2595,
VXX,25.61,*,VXX161223P00023500,,put,12/23/2016,12/16/2016,23.5,0.04,0.03,0.04,2209,1862,0.4116,-0.062,8.3732,-1.2734,0.4331,
VXX,25.61,*,VXX161223P00024000,,put,12/23/2016,12/16/2016,24,0.09,0.09,0.1,3977,6188,0.4261,-0.129,13.9301,-2.27,0.746,
VXX,25.61,*,VXX161223P00024500,,put,12/23/2016,12/16/2016,24.5,0.21,0.2,0.21,3458,2274,0.4421,-0.225,19.1351,-3.3565,1.0633,
VXX,25.61,*,VXX161223P00025000,,put,12/23/2016,12/16/2016,25,0.4,0.39,0.4,3851,6441,0.4732,-0.344,21.939,-4.4076,1.3048,
VXX,25.61,*,VXX161223P00025500,,put,12/23/2016,12/16/2016,25.5,0.66,0.64,0.66,6112,4869,0.5062,-0.4613,22.1257,-5.0854,1.4076,
VXX,25.61,*,VXX161223P00026000,,put,12/23/2016,12/16/2016,26,0.98,0.97,0.99,3528,3448,0.5476,-0.5639,20.286,-5.4548,1.3961,
VXX,25.61,*,VXX161223P00026500,,put,12/23/2016,12/16/2016,26.5,1.27,1.34,1.36,4045,2099,0.5856,-0.6482,17.8771,-5.4949,1.3156,
VXX,25.61,*,VXX161223P00027000,,put,12/23/2016,12/16/2016,27,1.73,1.74,1.77,978,5122,0.6285,-0.7134,15.2772,-5.4077,1.2067,
VXX,25.61,*,VXX161223P00027500,,put,12/23/2016,12/16/2016,27.5,2.22,2.17,2.2,159,3539,0.6683,-0.7651,12.9664,-5.1887,1.0891,
VXX,25.61,*,VXX161223P00028000,,put,12/23/2016,12/16/2016,28,2.65,2.61,2.69,239,892,0.7507,-0.7899,10.8314,-5.469,1.022,
VXX,25.61,*,VXX161223P00028500,,put,12/23/2016,12/16/2016,28.5,3,3.05,3.2,80,466,0.8472,-0.8031,9.2345,-5.9394,0.9833,
VXX,25.61,*,VXX161223P00029000,,put,12/23/2016,12/16/2016,29,3.3,3.5,3.65,23,1846,0.8749,-0.8329,8.0705,-5.5332,0.8874,
VXX,25.61,*,VXX161223P00029500,,put,12/23/2016,12/16/2016,29.5,3.94,4,4.15,15,364,0.9514,-0.8432,7.1203,-5.7728,0.8514,
VXX,25.61,*,VXX161223P00030000,,put,12/23/2016,12/16/2016,30,4.45,4.5,4.65,22,470,1.0248,-0.8518,6.3673,-5.9901,0.8201,
VXX,25.61,*,VXX161223P00030500,,put,12/23/2016,12/16/2016,30.5,4.91,4.95,5.15,26,107,1.0952,-0.8591,5.7563,-6.1848,0.7923,
VXX,25.61,*,VXX161223P00031000,,put,12/23/2016,12/16/2016,31,5.35,5.45,5.6,45,245,1.0952,-0.8817,5.0992,-5.4759,0.7019,
VXX,25.61,*,VXX161223P00031500,,put,12/23/2016,12/16/2016,31.5,5.7,5.95,6.1,22,77,1.1589,-0.8868,4.6707,-5.6164,0.6803,
VXX,25.61,*,VXX161223P00032000,,put,12/23/2016,12/16/2016,32,6.23,6.45,6.6,14,103,1.2207,-0.8913,4.3082,-5.7477,0.661,
VXX,25.61,*,VXX161223P00032500,,put,12/23/2016,12/16/2016,32.5,6.55,6.9,7.1,0,41,1.2806,-0.8953,3.9974,-5.8692,0.6434,
VXX,25.61,*,VXX161223P00033000,,put,12/23/2016,12/16/2016,33,7.43,7.4,7.6,7,26,1.339,-0.8988,3.7288,-5.9853,0.6275,
VXX,25.61,*,VXX161223P00033500,,put,12/23/2016,12/16/2016,33.5,7.14,7.9,8.1,0,17,1.3958,-0.902,3.4943,-6.0952,0.613,
VXX,25.61,*,VXX161223P00034000,,put,12/23/2016,12/16/2016,34,8.51,8.45,8.6,36,100,1.4511,-0.9049,3.2878,-6.1984,0.5996,
VXX,25.61,*,VXX161223P00034500,,put,12/23/2016,12/16/2016,34.5,8.85,8.95,9.1,30,40,1.5053,-0.9075,3.1052,-6.2993,0.5874,
VXX,25.61,*,VXX161223P00035000,,put,12/23/2016,12/16/2016,35,9.34,9.45,9.6,90,73,1.5575,-0.91,2.941,-6.3876,0.5757,
VXX,25.61,*,VXX161223P00035500,,put,12/23/2016,12/16/2016,35.5,5.65,9.85,10.1,0,25,1.609,-0.9122,2.7946,-6.4775,0.5651,
VXX,25.61,*,VXX161223P00036000,,put,12/23/2016,12/16/2016,36,6.99,10.4,10.6,0,162,1.6594,-0.9143,2.6625,-6.5637,0.5553,
VXX,25.61,*,VXX161223P00036500,,put,12/23/2016,12/16/2016,36.5,4.43,10.85,11.1,0,1,1.7082,-0.9162,2.5421,-6.641,0.5458,
VXX,25.61,*,VXX161223P00037000,,put,12/23/2016,12/16/2016,37,11.25,11.4,11.6,1,196,1.7563,-0.918,2.433,-6.7186,0.537,
VXX,25.61,*,VXX161223P00037500,,put,12/23/2016,12/16/2016,37.5,11.25,11.85,12.1,0,3,1.8036,-0.9196,2.3337,-6.7961,0.529,
VXX,25.61,*,VXX161223P00038000,,put,12/23/2016,12/16/2016,38,12.19,12.4,12.6,60,243,1.8497,-0.9212,2.2423,-6.8684,0.5213,
VXX,25.61,*,VXX161223P00038500,,put,12/23/2016,12/16/2016,38.5,12.75,12.85,13.1,10,15,1.8951,-0.9226,2.1585,-6.94,0.5141,
VXX,25.61,*,VXX161223P00039000,,put,12/23/2016,12/16/2016,39,12.35,13.35,13.6,0,10,1.9394,-0.924,2.0807,-7.0057,0.5071,
VXX,25.61,*,VXX161223P00039500,,put,12/23/2016,12/16/2016,39.5,0,13.85,14.1,0,0,1.9829,-0.9252,2.0088,-7.0702,0.5006,
VXX,25.61,*,VXX161223P00040000,,put,12/23/2016,12/16/2016,40,14.4,14.35,14.6,0,20,2.0256,-0.9264,1.9421,-7.1331,0.4944,
VXX,25.61,*,VXX161223P00040500,,put,12/23/2016,12/16/2016,40.5,11.28,14.85,15.1,0,3,2.0676,-0.9276,1.88,-7.1941,0.4885,
VXX,25.61,*,VXX161223P00041000,,put,12/23/2016,12/16/2016,41,0,15.35,15.6,0,0,2.1088,-0.9287,1.8221,-7.2531,0.4829,
VXX,25.61,*,VXX161223P00041500,,put,12/23/2016,12/16/2016,41.5,15.4,15.85,16.1,0,0,2.1492,-0.9297,1.768,-7.3097,0.4775,
VXX,25.61,*,VXX161223P00042000,,put,12/23/2016,12/16/2016,42,15.7,16.35,16.6,0,11,2.1889,-0.9307,1.7171,-7.3638,0.4724,
VXX,25.61,*,VXX161223P00042500,,put,12/23/2016,12/16/2016,42.5,16.2,16.85,17.05,0,1,2.1133,-0.9435,1.5163,-6.0563,0.4027,
VXX,25.61,*,VXX161223P00043000,,put,12/23/2016,12/16/2016,43,14.93,17.35,17.55,0,1,2.15,-0.9443,1.4734,-6.0902,0.3981,
VXX,25.61,*,VXX161223P00043500,,put,12/23/2016,12/16/2016,43.5,0,17.85,18.05,0,0,2.1866,-0.9451,1.4337,-6.1299,0.394,
VXX,25.61,*,VXX161223P00044000,,put,12/23/2016,12/16/2016,44,0,18.35,18.55,0,0,2.2232,-0.9457,1.3971,-6.175,0.3904,
VXX,25.61,*,VXX161223P00045000,,put,12/23/2016,12/16/2016,45,19.26,19.35,19.55,9,1,2.2934,-0.947,1.3282,-6.2466,0.3828,
VXX,25.61,*,VXX161223P00046000,,put,12/23/2016,12/16/2016,46,0,20.35,20.55,0,0,2.3621,-0.9482,1.2671,-6.321,0.3762,
VXX,25.61,*,VXX161223P00047000,,put,12/23/2016,12/16/2016,47,0,21.3,21.55,0,0,2.4284,-0.9493,1.2117,-6.3885,0.3698,
VXX,25.61,*,VXX161223P00048000,,put,12/23/2016,12/16/2016,48,0,22.3,22.55,0,0,2.4933,-0.9503,1.1618,-6.4568,0.3641,
VXX,25.61,*,VXX161223P00049000,,put,12/23/2016,12/16/2016,49,0,23.3,23.55,0,0,2.5558,-0.9512,1.1159,-6.5164,0.3584,
VXX,25.61,*,VXX161223P00050000,,put,12/23/2016,12/16/2016,50,23.95,24.35,24.55,0,2,2.6169,-0.9521,1.0741,-6.575,0.3533,
VXX,25.61,*,VXX161223P00051000,,put,12/23/2016,12/16/2016,51,0,25.35,25.55,0,0,2.6764,-0.9529,1.0358,-6.6319,0.3484,
VXX,25.61,*,VXX161223P00052000,,put,12/23/2016,12/16/2016,52,0,26.35,26.55,0,0,2.7351,-0.9536,1.0012,-6.6948,0.3442,
VXX,25.61,*,VXX161223P00053000,,put,12/23/2016,12/16/2016,53,0,27.35,27.55,0,0,2.7916,-0.9544,0.9686,-6.7461,0.3398,
VXX,25.61,*,VXX161223P00054000,,put,12/23/2016,12/16/2016,54,0,28.35,28.55,0,0,2.8473,-0.955,0.9388,-6.8021,0.336,
VXX,25.61,*,VXX161223P00055000,,put,12/23/2016,12/16/2016,55,27.05,29.35,29.55,0,3,2.9007,-0.9557,0.9104,-6.8454,0.3319,
VXX,25.61,*,VXX161223P00056000,,put,12/23/2016,12/16/2016,56,0,30.35,30.55,0,0,2.9541,-0.9562,0.8849,-6.9006,0.3285,
VXX,25.61,*,VXX161223P00057000,,put,12/23/2016,12/16/2016,57,0,31.35,31.6,0,0,3.1471,-0.9472,0.9649,-8.5483,0.3817,
VXX,25.61,*,VXX161223P00058000,,put,12/23/2016,12/16/2016,58,0,32.35,32.6,0,0,3.199,-0.9479,0.9402,-8.606,0.378,
VXX,25.61,*,VXX161223P00059000,,put,12/23/2016,12/16/2016,59,0,33.35,33.6,0,0,3.2497,-0.9485,0.9171,-8.6617,0.3745,
VXX,25.61,*,VXX161223P00060000,,put,12/23/2016,12/16/2016,60,0,34.35,34.6,0,0,3.2993,-0.949,0.8952,-8.7151,0.3712,
VXX,25.61,*,VXX161223P00061000,,put,12/23/2016,12/16/2016,61,0,35.35,35.6,0,0,3.3482,-0.9496,0.8748,-8.77,0.3681,
VXX,25.61,*,VXX161223P00062000,,put,12/23/2016,12/16/2016,62,33.6,36.35,36.6,0,1,3.3958,-0.9501,0.8555,-8.8217,0.3651,
VXX,25.61,*,VXX161223P00063000,,put,12/23/2016,12/16/2016,63,34.6,37.35,37.6,0,2,3.4424,-0.9506,0.8371,-8.8698,0.3622,
VXX,25.61,*,VXX161223P00064000,,put,12/23/2016,12/16/2016,64,0,38.35,38.6,0,0,3.4882,-0.9511,0.8198,-8.9183,0.3594,
VXX,25.61,*,VXX161223P00065000,,put,12/23/2016,12/16/2016,65,0,39.35,39.6,0,0,3.5332,-0.9515,0.8034,-8.967,0.3568,
VXX,25.61,*,VXX161223P00066000,,put,12/23/2016,12/16/2016,66,0,40.35,40.6,0,0,3.5774,-0.9519,0.7879,-9.0156,0.3543,
VXX,25.61,*,VXX161223P00067000,,put,12/23/2016,12/16/2016,67,0,41.35,41.6,0,0,3.6205,-0.9524,0.7731,-9.0591,0.3518,
VXX,25.61,*,VXX161223P00068000,,put,12/23/2016,12/16/2016,68,0,42.35,42.6,0,0,3.6629,-0.9528,0.7589,-9.102,0.3494,
VXX,25.61,*,VXX161223P00069000,,put,12/23/2016,12/16/2016,69,0,43.35,43.6,0,0,3.7048,-0.9531,0.7456,-9.1482,0.3472,
VXX,25.61,*,VXX161223P00070000,,put,12/23/2016,12/16/2016,70,0,44.35,44.6,0,0,3.7457,-0.9535,0.7327,-9.1887,0.3449,
VXX,25.61,*,VXX161223P00071000,,put,12/23/2016,12/16/2016,71,0,45.35,45.6,0,0,3.7857,-0.9539,0.7204,-9.2276,0.3427,
VXX,25.61,*,VXX161223P00072000,,put,12/23/2016,12/16/2016,72,0,46.35,46.6,0,0,3.8254,-0.9542,0.7087,-9.2692,0.3407,
VXX,25.61,*,VXX161223P00073000,,put,12/23/2016,12/16/2016,73,0,47.35,47.6,0,0,3.8643,-0.9545,0.6975,-9.3088,0.3388,
VXX,25.61,*,VXX161223P00074000,,put,12/23/2016,12/16/2016,74,46,48.35,48.6,0,1,3.9024,-0.9549,0.6867,-9.3462,0.3368,
VXX,25.61,Q,VXX161230C00013000,,call,12/30/2016,12/16/2016,13,0,12.4,12.65,0,0,1.6556,0.9879,0.3789,-0.9418,0.1577,
VXX,25.61,Q,VXX161230C00013500,,call,12/30/2016,12/16/2016,13.5,0,11.9,12.15,0,0,1.5717,0.9873,0.4167,-0.9337,0.1647,
VXX,25.61,Q,VXX161230C00014000,,call,12/30/2016,12/16/2016,14,0,11.4,11.65,0,0,1.4908,0.9866,0.4589,-0.9256,0.172,
VXX,25.61,Q,VXX161230C00014500,,call,12/30/2016,12/16/2016,14.5,0,10.9,11.15,0,0,1.413,0.9859,0.5065,-0.9182,0.18,
VXX,25.61,Q,VXX161230C00015000,,call,12/30/2016,12/16/2016,15,0,10.4,10.65,0,0,1.3382,0.9851,0.5609,-0.9125,0.1888,
VXX,25.61,Q,VXX161230C00015500,,call,12/30/2016,12/16/2016,15.5,0,9.9,10.15,0,0,1.265,0.9843,0.6214,-0.9037,0.1977,
VXX,25.61,Q,VXX161230C00016000,,call,12/30/2016,12/16/2016,16,0,9.4,9.65,0,0,1.1932,0.9834,0.6891,-0.8922,0.2068,
VXX,25.61,Q,VXX161230C00016500,,call,12/30/2016,12/16/2016,16.5,0,8.9,9.15,0,0,1.1246,0.9824,0.7685,-0.8842,0.2173,
VXX,25.61,Q,VXX161230C00017000,,call,12/30/2016,12/16/2016,17,0,8.4,8.65,0,0,1.0559,0.9815,0.8558,-0.8686,0.2272,
VXX,25.61,Q,VXX161230C00017500,,call,12/30/2016,12/16/2016,17.5,0,7.9,8.15,0,0,0.9903,0.9804,0.9602,-0.8576,0.2391,
VXX,25.61,Q,VXX161230C00018000,,call,12/30/2016,12/16/2016,18,0,7.4,7.65,0,0,0.927,0.979,1.0846,-0.8493,0.2528,
VXX,25.61,Q,VXX161230C00018500,,call,12/30/2016,12/16/2016,18.5,0,6.9,7.15,0,0,0.8644,0.9776,1.2292,-0.8375,0.2672,
VXX,25.61,Q,VXX161230C00019000,,call,12/30/2016,12/16/2016,19,0,6.4,6.65,0,0,0.8026,0.9761,1.3991,-0.8223,0.2824,
VXX,25.61,Q,VXX161230C00019500,,call,12/30/2016,12/16/2016,19.5,0,5.9,6.15,0,0,0.7423,0.9743,1.6055,-0.8078,0.2997,
VXX,25.61,Q,VXX161230C00020000,,call,12/30/2016,12/16/2016,20,5.6,5.4,5.65,3,1,0.6836,0.9722,1.8607,-0.7944,0.3199,
VXX,25.61,Q,VXX161230C00020500,,call,12/30/2016,12/16/2016,20.5,0,4.9,5.15,0,0,0.6248,0.97,2.1707,-0.7749,0.3411,
VXX,25.61,Q,VXX161230C00021000,,call,12/30/2016,12/16/2016,21,7.6,4.4,4.65,0,10,0.5676,0.9673,2.5693,-0.7575,0.3667,
VXX,25.61,Q,VXX161230C00021500,,call,12/30/2016,12/16/2016,21.5,4.2,3.9,4.15,1,1,0.5112,0.964,3.0871,-0.7388,0.3968,
VXX,25.61,Q,VXX161230C00022000,,call,12/30/2016,12/16/2016,22,0,3.4,3.65,0,0,0.4547,0.9601,3.7698,-0.7147,0.4311,
VXX,25.61,Q,VXX161230C00022500,,call,12/30/2016,12/16/2016,22.5,3.45,2.97,3.15,0,2,0.3986,0.9553,4.7135,-0.6876,0.4725,
VXX,25.61,Q,VXX161230C00023000,,call,12/30/2016,12/16/2016,23,3.28,2.54,2.68,0,157,0.3918,0.9252,7.1921,-1.0062,0.7085,
VXX,25.61,Q,VXX161230C00023500,,call,12/30/2016,12/16/2016,23.5,2.28,2.14,2.24,94,71,0.396,0.8747,10.3835,-1.4765,1.0339,
VXX,25.61,Q,VXX161230C00024000,,call,12/30/2016,12/16/2016,24,1.91,1.78,1.9,265,87,0.4469,0.7843,13.0625,-2.3563,1.4679,
VXX,25.61,Q,VXX161230C00024500,,call,12/30/2016,12/16/2016,24.5,1.57,1.5,1.56,55,2076,0.4581,0.7054,15.0101,-2.842,1.7293,
VXX,25.61,Q,VXX161230C00025000,,call,12/30/2016,12/16/2016,25,1.34,1.24,1.28,60,271,0.4769,0.6201,15.9184,-3.2632,1.9091,
VXX,25.61,Q,VXX161230C00025500,,call,12/30/2016,12/16/2016,25.5,1.06,1.02,1.06,716,806,0.5026,0.5374,15.7596,-3.5853,1.9917,
VXX,25.61,Q,VXX161230C00026000,,call,12/30/2016,12/16/2016,26,0.89,0.84,0.88,2104,1649,0.5274,0.4626,15.0188,-3.7606,1.9918,
VXX,25.61,Q,VXX161230C00026500,,call,12/30/2016,12/16/2016,26.5,0.75,0.69,0.73,1053,2682,0.5497,0.3964,13.9819,-3.8023,1.9327,
VXX,25.61,Q,VXX161230C00027000,,call,12/30/2016,12/16/2016,27,0.62,0.57,0.61,2245,5556,0.5726,0.3393,12.7503,-3.7613,1.8359,
VXX,25.61,Q,VXX161230C00027500,,call,12/30/2016,12/16/2016,27.5,0.49,0.48,0.51,454,1199,0.5937,0.2899,11.497,-3.6452,1.7163,
VXX,25.61,Q,VXX161230C00028000,,call,12/30/2016,12/16/2016,28,0.43,0.4,0.43,1305,3607,0.6151,0.2483,10.2654,-3.4938,1.5879,
VXX,25.61,Q,VXX161230C00028500,,call,12/30/2016,12/16/2016,28.5,0.36,0.33,0.36,53,2110,0.6331,0.2119,9.1269,-3.2897,1.4529,
VXX,25.61,Q,VXX161230C00029000,,call,12/30/2016,12/16/2016,29,0.31,0.28,0.31,554,692,0.6559,0.1833,8.0682,-3.1219,1.3308,
VXX,25.61,Q,VXX161230C00029500,,call,12/30/2016,12/16/2016,29.5,0.25,0.23,0.26,85,2070,0.6714,0.1564,7.121,-2.8865,1.2022,
VXX,25.61,Q,VXX161230C00030000,,call,12/30/2016,12/16/2016,30,0.23,0.2,0.22,712,1719,0.6874,0.1341,6.2682,-2.6634,1.0835,
VXX,25.61,Q,VXX161230C00030500,,call,12/30/2016,12/16/2016,30.5,0.2,0.16,0.19,81,1700,0.7063,0.1163,5.5242,-2.4778,0.9811,
VXX,25.61,Q,VXX161230C00031000,,call,12/30/2016,12/16/2016,31,0.18,0.14,0.15,4046,4601,0.7076,0.0953,4.7758,-2.1502,0.8498,
VXX,25.61,Q,VXX161230C00031500,,call,12/30/2016,12/16/2016,31.5,0.17,0.12,0.14,4,103,0.7381,0.087,4.2787,-2.096,0.7942,
VXX,25.61,Q,VXX161230C00032000,,call,12/30/2016,12/16/2016,32,0.12,0.1,0.12,2276,2556,0.7521,0.0752,3.7597,-1.9118,0.711,
VXX,25.61,Q,VXX161230C00032500,,call,12/30/2016,12/16/2016,32.5,0.11,0.09,0.1,30,487,0.761,0.0638,3.2742,-1.7048,0.6266,
VXX,25.61,Q,VXX161230C00033000,,call,12/30/2016,12/16/2016,33,0.09,0.07,0.09,5,552,0.7811,0.057,2.9207,-1.6018,0.5736,
VXX,25.61,Q,VXX161230C00033500,,call,12/30/2016,12/16/2016,33.5,0.08,0.06,0.08,24,136,0.7982,0.0506,2.5993,-1.4888,0.5217,
VXX,25.61,Q,VXX161230C00034000,,call,12/30/2016,12/16/2016,34,0.08,0.04,0.07,3,2985,0.8122,0.0444,2.302,-1.3649,0.4701,
VXX,25.61,Q,VXX161230C00034500,,call,12/30/2016,12/16/2016,34.5,0.07,0.04,0.06,28,182,0.8221,0.0384,2.0202,-1.2272,0.4176,
VXX,25.61,Q,VXX161230C00035000,,call,12/30/2016,12/16/2016,35,0.05,0.04,0.05,115,1008,0.8282,0.0325,1.7527,-1.0806,0.365,
